file,sound,param,value,attack_ms,band_air_share,band_high_share,band_low_share,band_lowmid_share,band_mid_share,band_sub_share,centroid_slope_hz_per_ms,crest_factor_db,decay_ms,duration_s,f0_hz,f0_hz_at_100ms,f0_hz_at_30ms,f0_hz_at_5ms,f0_voiced_confidence,harmonic_percussive_ratio,loudness_a_db,peak_db,rise_10_90_ms,rms_db,spectral_bandwidth,spectral_centroid_hz,spectral_centroid_hz_100ms,spectral_flatness,spectral_flux_mean,spectral_rolloff_85,t60_estimate_ms,zero_crossing_rate,decay20_ms,decay40_ms,sustain_share
library/synth/wav/pad__lib__0003.wav,pad,lib,0003,630.9977324263039,2.1469015859277537e-10,8.913773513598317e-11,0.30985941484044327,0.08817386893882664,1.4981127401259344e-08,0.6019667009357748,-0.006043445858619017,6.897086986155855,9.138321995464853,0.6414285714285715,40.08526203597209,41.02221062146332,40.31747359663594,40.31747359663594,0.020337567605352373,27.178433238558775,-28.23340374788129,-1.000151903819357,401.2244897959184,-7.8972388899752115,339.8224246698901,126.16305241571321,813.0455384757211,6.500569761565157e-06,0.15590165249510513,200.15762636325502,15901.004012825884,0.0018007419253355706,10,1768,1
library/synth/wav/pad__lib__0004.wav,pad,lib,0004,636.5759637188208,9.865291716538097e-11,4.3232182343790546e-11,0.8802501336472396,0.10524182185047148,0.014456428551471914,5.1615808932069644e-05,0.0002875120612906241,3.493656533226971,3.4693877551020407,0.6529931972789116,116.70047853545175,116.70047853545175,116.70047853545175,116.70047853545175,0.47516992428373667,1063166.2008152667,-17.4061278096857,-0.9998544876801003,412.9251700680272,-4.493511020907071,354.33344611841864,241.43681552892374,776.998595921595,2.5541971520884746e-06,0.0783769359646195,373.32945478723406,1000.8077344953628,0.005237521371580547,2826,2972,1
library/synth/wav/pad__lib__0005.wav,pad,lib,0005,225.78231292517006,1.2479320820542075e-10,5.474448456403737e-11,0.761287850718126,0.2165673568893052,0.02192251021612869,0.00022228199690232174,0.02249402220171222,4.526671167668097,2.7437641723356005,0.22970521541950115,99.8483489297118,99.8483489297118,99.8483489297118,100.42676453078408,0.3859458675673924,6987.038511076671,-19.48581890364997,-1.000151903819357,148.86621315192744,-5.5268230714874536,294.4644133457726,191.23294672975032,572.9978722276004,4.098339197831085e-06,0.059631726970917155,255.9064644380564,1302.5081417812453,0.008964380100148368,892,1286,1
library/synth/wav/pad__lib__0006.wav,pad,lib,0006,541.8140589569161,8.55308825891694e-11,3.605197775584386e-11,0.6346906461311252,0.128962052574322,0.017413854438010783,0.21893344673495915,0.010681924266352885,2.8771396155840123,7.09750566893424,0.5816553287981859,61.46386848326427,61.46386848326427,61.46386848326427,61.81992505119011,0.11333764651331463,3345.1607213792645,-20.51988349469758,-0.9998544876801003,351.4512471655329,-3.8769941032641126,303.102472820969,168.43398874214895,651.9530370219176,3.7626443975042978e-06,0.04556176702514072,312.7208362926136,1206.0314829972351,0.0027632279829545455,3282,3448,1
library/synth/wav/pad__lib__0007.wav,pad,lib,0007,163.015873015873,1.9263856715490746e-10,7.778696254273993e-11,0.3549233108427763,0.10726944038981776,3.351333390057608e-08,0.5378072149836465,0.018622652820844524,6.440340135741153,8.231292517006803,0.17224489795918368,44.477383034954784,44.477383034954784,44.99418533191518,44.735037893728624,0.03219968890262678,24.282108657960368,-26.59799618825621,-1.000151903819357,91.47392290249432,-7.44049203956051,283.9266761289955,124.3150418177364,307.9045242284609,1.4952596299862808e-06,0.11436698132898811,198.35968017578125,17193.016648169953,0.0019972059461805555,10,2450,0.9997
library/synth/wav/pad__lib__0008.wav,pad,lib,0008,777.1882086167801,1.3919694932016849e-10,5.781998731066751e-11,0.4195230059508251,0.047709588315446014,1.0698471696657647e-08,0.53276739483824,0.0036737574549528243,4.976241839942254,5.691609977324264,0.8083219954648526,48.502930128332736,48.223573807186426,48.502930128332736,48.223573807186426,0.04488019658269385,1001.5380483374571,-28.069938558476505,-1.000151903819357,501.3151927437641,-5.976393743761611,331.85023407997437,114.72712376553089,950.385250510117,5.239595629929461e-06,0.07758557905960367,171.4065876412899,9228.356828748527,0.004329600232712766,698,1262,1
library/synth/wav/pad__lib__0009.wav,pad,lib,0009,828.798185941043,9.242446833682768e-11,4.0327937337891987e-11,0.8458281658878881,0.12205352609691443,0.02436893915786131,0.007749368724583766,-0.0015640778106781744,3.1936795036635073,5.578231292517007,0.9179365079365079,77.88822487491782,78.33942677149794,78.33942677149794,78.33942677149794,0.23609533187585993,50831.35131323913,-18.664585410890336,-0.9998544876801003,509.2063492063492,-4.193533991343608,337.9419098062292,208.8518060865325,872.0199185766379,3.7240546402171986e-06,0.04625236095344442,398.86298322547685,1112.991278559541,0.0035137623467302453,2934,3096,1
library/synth/wav/pad__lib__0010.wav,pad,lib,0010,410.99773242630386,1.3268367855919585e-10,5.43849479182922e-11,0.3004583495497513,0.047562441324548455,2.0905956519002205e-09,0.651979206848036,0.011563748407351849,4.775850273418,6.4852607709750565,0.420249433106576,42.46885575483417,42.7148753334411,43.46151820247428,43.713288216140654,0.025117601831878264,1563.9040935542625,-29.531108779857288,-1.000151903819357,266.8934240362812,-5.776002177237357,314.543812560144,101.22667640838314,689.0018879332832,2.9878779421817894e-06,0.03754089517090178,157.68107962101064,2294.600884472235,0.003791971409574468,676,1106,1
library/synth/wav/pad__lib__0011.wav,pad,lib,0011,248.93424036281178,1.5151239229930888e-10,6.160031669990211e-11,0.7135473566915479,0.2578973760046403,0.028548570168066546,6.696922632420462e-06,0.015419882214728974,5.369381596128512,3.6054421768707483,0.25718820861678005,109.51616328737308,109.51616328737308,110.78867980878631,110.15058396727426,0.43506330764583906,118685.98328104791,-18.32021021692241,-1.000151903819357,146.21315192743765,-6.3695334999478685,302.84753351290334,231.98260705628513,590.6264768912109,1.1794208747073144e-06,0.06455173822268541,346.002943738759,1106.383505185909,0.004949555980215827,1238,1430,1
library/synth/wav/pad__lib__0012.wav,pad,lib,0012,423.265306122449,8.65371526318361e-11,3.6185068760044317e-11,0.2665428689265766,0.09589401400941733,4.325895471338129e-08,0.6375630736823293,0.008395865383529592,2.9384615652146233,9.365079365079364,0.5512925170068027,46.58090185094999,46.58090185094999,46.850742270260014,47.12214585921682,0.038144784668440554,992.869929810304,-23.317273599515175,-0.9998544876801003,272.31292517006807,-3.9383160528947236,275.91717417374645,126.9496909041613,548.0778102498273,1.2638683362654237e-06,0.025043263186262262,238.88972355769232,1077.7589167065812,0.0020908453525641025,1576,1754,1
library/synth/wav/pad__lib__0013.wav,pad,lib,0013,518.59410430839,1.6091856105250634e-10,6.603654057114468e-11,0.4346179155647094,0.08541203345029297,2.78389017731223e-08,0.47997002291914065,0.008115282525154331,5.578543545783501,8.095238095238095,0.5986394557823129,49.06650702942722,49.350746413054104,49.06650702942722,49.63663237867951,0.0494621195005167,96.75602333226662,-26.912703844353345,-1.000151903819357,328.59410430839006,-6.578695449602858,309.1124834020582,120.82443893139492,784.432026833389,2.742474924870366e-06,0.06806456777262346,163.83125463649853,11608.404675277772,0.0022008878894658754,2702,3010,1
library/synth/wav/pad__lib__0014.wav,pad,lib,0014,169.50113378684807,1.481678582265913e-10,5.869944253222268e-11,0.366760253861552,0.04345192179401539,6.088494566374938e-10,0.589787823528716,0.01919011481671825,5.214290731323792,9.09297052154195,0.24802721088435375,43.713288216140654,43.713288216140654,43.713288216140654,43.713288216140654,0.029601328051611964,115.95383144030706,-27.95917673393163,-1.000151903819357,77.3015873015873,-6.214442635143149,275.79501973794964,104.57841462307083,250.91233821726442,2.2976097214314077e-06,0.02979231394328354,153.23893229166666,13987.302466630408,0.001958291997354497,3222,3588,0.9998
library/synth/wav/pad__lib__0015.wav,pad,lib,0015,829.6598639455782,9.678961707346088e-11,4.1840027325479186e-11,0.8501962873978112,0.09976949802688713,0.04998854673595145,4.566770072062106e-05,0.004059177018331739,3.424144730718487,3.7868480725623583,0.9075963718820862,114.69563416472991,114.69563416472991,115.36005921418628,114.69563416472991,0.47015893692179006,3955200.7038433137,-15.787551875721299,-0.9998544876801003,514.6485260770976,-4.4239992183985875,400.6317174616673,300.10363979038715,988.5475322487655,7.067289721054464e-06,0.09451039034583725,604.1788512171961,1082.8521051626667,0.0051782091678176795,2686,2844,1
library/synth/wav/pad__lib__0016.wav,pad,lib,0016,569.5691609977325,2.3135500020668746e-10,9.534769491353965e-11,0.6752734040465653,0.29254567556805516,0.028690230313956382,0.00349068974472023,-0.0075661427912948505,7.201052721125332,4.603174603174603,0.574671201814059,79.24968706415619,79.24968706415619,79.70877583096467,79.70877583096467,0.24098420993016256,91.46011221461004,-21.567610104689713,-1.000151903819357,367.687074829932,-8.201204624944689,342.3499979130527,215.05076663862462,797.4423235746964,2.778360101259578e-06,0.052583351684512766,347.53177830430326,1857.3396062647107,0.0035780609631147543,106,1092,1
library/synth/wav/pad__lib__0017.wav,pad,lib,0017,803.2426303854875,1.6461664069373769e-10,6.71108563836487e-11,0.7132447794117561,0.2582220599462159,0.028518767716471105,1.4392693829336599e-05,0.004300855630501623,5.698028531861424,3.560090702947846,1.176938775510204,110.78867980878631,110.78867980878631,111.43047210190389,111.43047210190389,0.43810572064830905,57457.01422636743,-18.55531353362179,-1.000151903819357,424.1496598639456,-6.698180435680781,343.2785830007988,245.44560716053252,898.0415599583184,5.127181340124445e-06,0.06316666021685087,363.7858072916667,1497.2033216992613,0.005004236937830688,2546,2826,1
library/synth/wav/pad__lib__0018.wav,pad,lib,0018,597.6190476190476,8.900769567556415e-11,3.703163302933527e-11,0.6167856027259809,0.12906291074408505,0.017308408004794953,0.23684307839909974,0.005935364084460643,3.0415106724343866,7.188208616780045,0.7454195011337869,60.75789574083323,60.75789574083323,61.10986265026666,61.10986265026666,0.11090415319901217,5054.242465880667,-20.793467102774553,-0.9998544876801003,357.9138321995465,-4.041365160114487,312.615742545111,166.8765102049002,668.35573597143,2.574515127333969e-06,0.03680757905839221,307.7602652616279,911.5747023699674,0.0027252906976744187,1648,1788,1
library/synth/wav/pad__lib__0019.wav,pad,lib,0019,664.6031746031747,1.6028118498303938e-10,6.511919942489913e-11,0.775525075383132,0.1935063951821158,0.030966783113627157,1.7460957246724976e-06,-0.0033457886049628456,5.598206084379474,2.5170068027210886,0.6878458049886621,107.0148106609292,107.63474115247546,107.63474115247546,107.63474115247546,0.4190525614860943,4401606.77164663,-20.39306306965864,-1.000151903819357,439.8866213151927,-6.598357988198831,357.18978217935035,208.49354852848654,705.8044381322096,4.9286659623415515e-06,0.05139705549432833,259.8533836570946,1123.8128410119607,0.009645204286317568,416,932,1
library/synth/wav/pad__lib__0020.wav,pad,lib,0020,605.1927437641723,1.5527217903342753e-10,6.366296553766885e-11,0.32424839316468335,0.047615382910462016,4.0425986236840416e-10,0.6281362233016595,-0.02995092814830319,5.498028624080104,6.258503401360544,0.6165306122448979,43.96651671865885,43.96651671865885,43.96651671865885,43.96651671865885,0.02776333415634678,603.9994765191985,-29.837870631602396,-1.000151903819357,391.74603174603175,-6.498180527899461,376.3900048082739,113.01167197188003,743.5933616873375,5.3478323034346395e-06,0.033750397087678845,159.00506488347457,4792.500878644382,0.00390625,724,1022,1
library/synth/wav/pad__lib__0021.wav,pad,lib,0021,155.9183673469388,1.964745295072743e-10,8.406007821966118e-11,0.6699243509331603,0.27493863780787686,0.05486431554444429,0.0002726954339839305,0.02905409327463136,6.459812927105081,3.7414965986394555,0.1601814058956916,97.56780948836877,97.56780948836877,98.13301405885444,97.56780948836877,0.36864467444280236,115.94694908643098,-18.945843217088814,-1.000151903819357,102.87981859410431,-7.459964830924438,316.09596762812953,254.63634267359524,451.23270450434643,3.3318399706122337e-06,0.050784408434557456,431.4542717889908,2882.5020629270402,0.0043878117832568805,838,1178,0.9998
library/synth/wav/pad__lib__0022.wav,pad,lib,0022,640.2721088435375,2.390254060653562e-10,1.0011702645602223e-10,0.6020542189320924,0.15912247752192712,9.930016372530504e-07,0.23882231020520078,-0.012656782662655058,7.376591925885966,6.2811791383219955,0.647233560090703,58.350239267725875,58.01416661939906,58.350239267725875,58.350239267725875,0.09620560641507327,44.489449879900064,-24.876889867898925,-1.000151903819357,416.1451247165533,-8.376743829705322,344.3516383290063,164.95768919037704,764.4994830070136,3.1157143881511215e-06,0.08589473268325074,264.4877449410861,10829.144135302442,0.0026175076844262295,24,1924,1
library/synth/wav/pad__lib__0023.wav,pad,lib,0023,592.1768707482993,1.651568366677513e-10,6.74038113707145e-11,0.3963652879755782,0.062610258747097,1.7852846677044997e-08,0.5410244351919175,-0.0007183095008687479,5.7023732506887805,8.594104308390023,0.6009977324263038,46.3126155980921,46.04587456034624,46.04587456034624,46.3126155980921,0.037050920280594556,98.40780504593748,-27.739255329407367,-1.000151903819357,375.17006802721085,-6.7025251545081375,318.924638155436,117.55438673735284,707.088550556448,3.627547921534424e-06,0.06136191118390572,167.27622427591464,6672.9309574445215,0.002073706650152439,840,1142,1
library/synth/wav/pad__lib__0024.wav,pad,lib,0024,875.6009070294784,2.6782384440144976e-10,1.092472785617299e-10,0.6946731113707889,0.18432972505102196,0.0020613420788165274,0.11893582112230153,-0.047194633473133164,7.868902815182978,5.691609977324264,0.8820181405895692,64.37074822834262,64.37074822834262,64.37074822834262,64.37074822834262,0.12972394965243902,33.20020948937202,-24.17223739907935,-1.000151903819357,563.6054421768707,-8.869054719002335,398.9962882757409,194.40839116326825,817.9471530336765,6.7063732289604165e-06,0.04829724582277719,306.05567893401013,3949.532311883305,0.0028900301395939085,6,1194,1
library/synth/wav/pad__lib__0025.wav,pad,lib,0025,209.04761904761904,1.50946216297222e-10,6.338197183381207e-11,0.7384132232828441,0.2384766558770032,2.4785321265917257e-06,0.023107642093697974,0.02237451273826466,5.333619813600443,5.374149659863946,0.36430839002267573,73.51669471981023,73.94257259982547,74.37091756530172,74.37091756530172,0.208533473897021,158.58459165217607,-22.159025239297097,-1.000151903819357,120.0453514739229,-6.3337717174198,282.0131346334502,160.43196707849057,310.5410632817916,1.7182731060091488e-06,0.05286480591054391,242.8194912997159,1784.7636328945482,0.0033125443892045455,1736,1942,0.9999
library/synth/wav/pad__lib__0026.wav,pad,lib,0026,212.4716553287982,9.042225004417083e-11,3.695382867695358e-11,0.75865468790913,0.12782591433046114,0.007954685434223879,0.10556471219880884,0.01306992034731957,3.106673920935371,6.394557823129252,0.24891156462585035,67.02682386052011,66.64077776222761,67.41510630110949,67.41510630110949,0.15817045909378272,32491.045622463764,-20.767109948623,-0.9998544876801003,120.2267573696145,-4.106528408615471,275.2871815452969,163.08680491317222,467.0864149918967,7.383810195369328e-07,0.049994520232554865,323.6036682128906,984.232598802329,0.00301055908203125,1358,1502,0.9999
library/synth/wav/pad__lib__0027.wav,pad,lib,0027,168.82086167800452,1.842499084427375e-10,7.925014676903867e-11,0.7391557715646401,0.24825437364157651,0.012554026101582674,3.582842870089106e-05,0.029002219827481,6.215923191793532,2.993197278911565,0.17219954648526076,114.03503592196343,114.03503592196343,114.69563416472991,115.36005921418628,0.4674855131054329,4993.126934389617,-19.818329233569823,-1.000151903819357,105.4875283446712,-7.216075095612889,310.9716445968507,229.9807400740162,457.5302096349486,2.8192504868332543e-06,0.050787689430837626,351.64737292113733,876.8778030240605,0.005125905311158798,2134,2372,0.9998
library/synth/wav/pad__lib__0028.wav,pad,lib,0028,625.1020408163265,1.4421758097240232e-10,6.035672928969021e-11,0.7612335646037081,0.22696513699357243,0.011497969274250147,0.000303328923894921,0.0008799130669745594,5.076212225493484,2.7891156462585034,0.6587528344671202,98.13301405885444,98.13301405885444,98.13301405885444,98.13301405885444,0.35725704085845916,1743.6467473345947,-20.20626292393212,-1.000151903819357,399.7278911564626,-6.076364129312841,347.4950652960013,196.65538453064,851.730617908722,4.500968875645532e-06,0.06973209149696265,238.72015449438203,1050.0850354298398,0.008805521418539327,1852,2170,1
library/synth/wav/pad__lib__0029.wav,pad,lib,0029,274.8299319727891,1.506258347202189e-10,6.097164361012566e-11,0.7260577874320874,0.1256909374937455,3.9395695830995873e-07,0.14825088090561134,0.016535379657995487,5.320761611731078,6.2811791383219955,0.2812698412698413,63.26489730258535,63.26489730258535,63.63138712432303,63.26489730258535,0.13150166726855148,82.4470634183007,-23.78139010245343,-1.000151903819357,159.61451247165533,-6.320913515550435,280.90951685914297,143.4538657399181,420.0191999640687,2.076491841556897e-06,0.04555793797539641,202.18607022617402,8776.259683966171,0.002843361533149171,2330,2602,1
library/synth/wav/pad__lib__0030.wav,pad,lib,0030,213.99092970521542,2.1142424362913e-10,8.643742792787387e-11,0.7295166135606885,0.18433495303136066,0.003259725458665216,0.0828887076514237,0.021281706733328968,6.806358794061228,5.374149659863946,0.22006802721088436,67.02682386052011,67.02682386052011,67.02682386052011,68.19843210422299,0.15781100417499738,64.0374676559236,-23.722189661720652,-1.000151903819357,134.6485260770975,-7.806510697880585,297.09439644585245,169.8533683505314,330.9276759340555,2.7070095853327307e-06,0.05711029180106312,282.05662777549344,2665.397985585645,0.003009996916118421,6,2482,0.9999
library/synth/wav/pad__lib__0031.wav,pad,lib,0031,205.23809523809524,1.9720683633732538e-10,8.067584974638059e-11,0.7005499986458673,0.18800118383643216,0.003834975672437435,0.10761384156738038,0.022331948172356297,6.516522413000685,5.623582766439909,0.21154195011337867,65.11870029457192,65.11870029457192,65.11870029457192,65.4959290877936,0.14525898218436115,34.632574241284175,-22.71491152394247,-1.000151903819357,136.66666666666666,-7.516674316820042,291.87131613373725,176.68619730340208,249.5000326260373,2.484231759943057e-06,0.030172681511282447,295.63455409521663,6099.749510827158,0.002917348262635379,6,2710,0.9999
library/synth/wav/pad__lib__0032.wav,pad,lib,0032,332.2448979591837,1.3669517366083038e-10,5.538317154226084e-11,0.7619690653160673,0.19064320180516767,0.04738308091346809,4.651773218643867e-06,0.0027867940741367536,4.891080045717102,2.494331065759637,0.34401360544217685,109.51616328737308,109.51616328737308,110.15058396727426,110.15058396727426,0.4279153007078487,1007785.7723466426,-18.92540414772504,-1.000151903819357,210.7482993197279,-5.891231949536459,310.5035727833978,204.76267679280878,664.4860804061396,7.955651507318943e-07,0.06511876099748948,264.78627766148327,782.6970205002937,0.00985440340909091,976,1260,1
library/synth/wav/pad__lib__0033.wav,pad,lib,0033,458.9795918367347,8.35951703321719e-11,3.6173655928801166e-11,0.8040055601947081,0.12899978025859063,0.017433877816340457,0.04956078161059208,0.01388610495937004,2.783139202191619,6.122448979591836,0.5075056689342403,71.01244621234207,71.01244621234207,71.42381712833429,71.83757109179987,0.18187141032654625,4192.691515058353,-19.08288173999645,-0.9998544876801003,275.46485260770976,-3.782993689871719,305.823045368358,188.67090669152932,630.7692528918383,3.841898104666564e-06,0.0493493689768651,357.92722726542416,1196.4527659963107,0.003197049726863753,1598,1774,1
library/synth/wav/pad__lib__0034.wav,pad,lib,0034,277.5283446712018,9.032866492980257e-11,3.985284912554432e-11,0.8532694404876869,0.11957057378407526,0.00201947153120328,0.025140514066852884,0.013340670893672737,3.1519666071721724,5.623582766439909,0.4048979591836735,74.37091756530172,74.37091756530172,74.80174390791971,74.80174390791971,0.21192594091086134,6623.756756941089,-20.81426219509277,-0.9998544876801003,175.89569160997732,-4.151821094852273,286.5371451088191,165.04590357066806,523.141379102431,1.366504578852015e-06,0.04476482590706653,243.44659912833828,1044.8056242337634,0.0033368300259643915,1238,1402,1
library/synth/wav/pad__lib__0035.wav,pad,lib,0035,446.32653061224494,1.8140394312910976e-10,7.640632098101848e-11,0.7337244702161446,0.24870606685302346,0.0001440597141081522,0.0174254029589135,-0.009979394569498961,6.154296775797275,5.306122448979592,1.2831292517006803,74.80174390791971,75.23506600215096,75.23506600215096,74.80174390791971,0.20509744428627444,124.91508399720077,-22.867052828589337,-1.000151903819357,297.68707482993193,-7.154448679616632,341.43034757907924,170.9037723257054,523.5048268622546,1.834493470132404e-06,0.07134504289834596,239.23015263728323,3809.1372291878515,0.0033474078757225433,730,864,1
library/synth/wav/pad__lib__0036.wav,pad,lib,0036,336.4625850340136,1.5447721756623262e-10,6.32742611314268e-11,0.7198869740323707,0.12299993669015674,3.9551140101583457e-07,0.15711269354832014,0.01875507524688528,5.4318905431453475,6.326530612244898,0.3749659863945578,62.53823797979174,62.90051830689607,63.26489730258535,62.90051830689607,0.12733318589718276,100.85469496619531,-23.973308910006367,-1.000151903819357,208.66213151927437,-6.432042446964704,296.7738932454946,146.40630955309976,542.7462279155459,3.4840672332376117e-06,0.05358174107831936,208.17701122428798,16225.522989669646,0.0028168883504746836,696,966,1
library/synth/wav/pad__lib__0037.wav,pad,lib,0037,302.6984126984127,9.213259059899002e-11,3.845467432041695e-11,0.8683380185504239,0.09628745591583532,0.035164590006024614,0.00020993539712897878,0.01867606403528732,3.1759419250288414,4.73922902494331,0.3242857142857143,89.47007578745725,89.47007578745725,89.98837066383037,89.98837066383037,0.32654288976053725,639326.4011326905,-18.41297814011216,-0.9998544876801003,162.58503401360545,-4.175796412708942,312.6581566048248,212.6474402968622,529.4592818632723,3.1099672023548337e-06,0.03396842749392679,441.52824655400303,981.2141185807143,0.004030164274924471,2714,2860,1
library/synth/wav/pad__lib__0038.wav,pad,lib,0038,337.7324263038549,8.373120102602538e-11,3.5102177106733076e-11,0.65938103586184,0.12897690989284083,0.017411446972226137,0.1942306071542595,0.008589558215462123,2.7993355132218567,6.984126984126984,0.4894557823129252,62.53823797979174,62.53823797979174,62.53823797979174,62.90051830689607,0.12925854257718253,17171.603221912563,-20.286917165349863,-0.9998544876801003,160.9297052154195,-3.799190000901957,275.159979751706,160.8692801468571,491.2693448686015,3.4082067951127547e-07,0.0632196005873298,302.03400330396477,691.6814892976043,0.0028027773953744495,1786,1882,1
library/synth/wav/pad__lib__0039.wav,pad,lib,0039,453.9229024943311,1.3973328652051184e-10,5.765379331387568e-11,0.4021526492168764,0.04768362398095637,1.1425673324670913e-08,0.5501637151791068,0.0016036328313971421,4.997081459839208,5.782312925170068,0.46217687074829933,47.669678819926474,47.94582646005381,47.39512167317005,48.78390474418438,0.04180029809933182,2457.537018705838,-28.285400212494388,-1.000151903819357,296.734693877551,-5.997233363658565,328.9604661306704,109.75050961080483,685.9375328478365,2.679251463501163e-06,0.07294124775726392,162.28923272649084,5108.664480769693,0.004248942803899082,284,602,1
library/synth/wav/pad__lib__0040.wav,pad,lib,0040,336.3265306122449,1.711097948987384e-10,7.203086519771883e-11,0.7316772949822927,0.2589460139972698,0.0034377611361658955,0.00593892964113062,0.017890610280316722,5.876984527240492,4.965986394557824,0.6742857142857143,78.33942677149794,78.33942677149794,78.79324245407464,78.33942677149794,0.23757133401447106,306.50176383062404,-22.76700245949431,-1.000151903819357,217.80045351473922,-6.877136431059849,303.9200691125408,169.80152223184058,514.2336186620593,5.9715447662393566e-06,0.04471255758310825,258.59874636627904,21652.985383689065,0.003529251453488372,2968,3352,1
library/synth/wav/perc__lib__0001.wav,perc,lib,0001,6.621315192743764,0.7055300323286836,0.28012262124900267,2.359114546893459e-10,5.478230449008611e-07,0.01434676288958169,3.547377565271837e-08,-2.599988398147034,24.043704832636166,0.09070294784580499,0.011541950113378685,nan,nan,nan,nan,0.008039215995677211,0.0058016352304271195,-28.805497336717877,-1.000151903819357,0.7936507936507936,-25.043856736455524,6193.548263220761,11373.063906445446,11958.425757235374,0.2837108299032969,0.05298132712549654,18784.975298713234,193.9990933916609,0.5240693933823529,64,130,0.02933
library/synth/wav/perc__lib__0002.wav,perc,lib,0002,0.4988662131519275,0.2625182474221076,0.4243015421728319,1.3476273173670428e-10,1.317014590886905e-09,0.3131801854466184,2.3506664876919792e-08,-1.8674008674142049,23.514097326124904,0.20408163265306123,0.013469387755102041,324.40824276148794,324.40824276148794,324.40824276148794,324.40824276148794,0.05845048340521533,1.429638893640859,-24.29278234347249,-1.000151903819357,0.4988662131519275,-24.514249229944262,6525.853728247484,9848.502586850886,10178.178641601633,0.0824000879684275,0.024890281590708517,18136.829723011364,211.79549109686377,0.22820490056818182,70,142,0.03872
library/synth/wav/perc__lib__0003.wav,perc,lib,0003,1.6780045351473922,0.6991605763712239,0.22526752179316115,3.3566277883204045e-10,2.1418484162940264e-07,0.07557165716468318,3.0150427293484187e-08,-6.185229833970045,22.89290736782879,0.09070294784580499,0.005578231292517007,nan,nan,nan,nan,0.00941177909957393,1.8493386219796826e-07,-27.757596958132137,-0.9998544876801003,1.0657596371882085,-23.89276185550889,6342.18603117203,11064.960541164608,11361.666261826822,0.32384543180508496,0.03619496786240992,18745.286649816175,66.2332859168211,0.4932215073529412,22,44,2.862e-05
library/synth/wav/perc__lib__0004.wav,perc,lib,0004,0.06802721088435373,0.7612306252842378,0.23860322018339908,2.2390792074431104e-10,4.19314602228848e-10,0.00016612691675337298,2.697238724011741e-08,-9.183027062185639,22.072032539187962,0.045351473922902494,0.013968253968253968,nan,nan,nan,nan,0.008695659415366033,1.4454194355507072e-05,-27.708481370522566,-0.9998544876801003,0.06802721088435373,-23.071887026868062,6043.4360947582845,11819.754998386794,12641.441222991525,0.22270546503197816,0.015107077243526546,19066.24702785326,85.73180322882807,0.5238620923913043,30,58,0.0003499
library/synth/wav/perc__lib__0005.wav,perc,lib,0005,0.20408163265306123,0.7694994516575442,0.22969161638275015,5.727843088367831e-10,6.497918217974541e-10,0.0008088947763961379,3.596073339240647e-08,-14.690010041616596,22.933264187037715,0.27210884353741494,0.007210884353741497,nan,nan,nan,nan,0.009230822314780996,8.79099284561046e-08,-28.76297099523681,-1.000151903819357,0.20408163265306123,-23.933416090857072,6056.467284449158,11707.050203394725,11993.177823194514,0.2564562567740095,0.011393778805165232,18932.654747596152,47.61360594662995,0.4931640625,16,32,5.558e-07
library/synth/wav/perc__lib__0006.wav,perc,lib,0006,0.24943310657596374,0.7796134078048503,0.22005747291306754,6.652191260512595e-10,6.471925890208342e-10,0.0003290835713607169,3.439830967736877e-08,-16.122991350167457,23.179769078575085,0.13605442176870747,0.006485260770975057,nan,nan,nan,nan,0.010000174063897246,8.815878201695483e-08,-28.52928865224612,-1.000151903819357,0.22675736961451248,-24.179920982394442,6016.8734985974115,11746.075738982054,11797.269841566414,0.25861605306282476,0.00818770219623069,18968.5986328125,35.65775800665367,0.48916015625,12,26,6.605e-08
library/synth/wav/perc__lib__0007.wav,perc,lib,0007,1.5419501133786848,0.6974993435195287,0.2738601352060124,2.092689077118502e-10,1.3705579703619893e-06,0.02863912337267644,2.7134543160001266e-08,-2.6330077547018162,22.84259247260097,0.11337868480725624,0.018117913832199545,nan,nan,nan,nan,0.007333333610319456,0.0019281054603885255,-27.63825823725832,-1.000151903819357,0.45351473922902497,-23.842744376420328,6289.24504579538,11322.433550058719,11801.897309771854,0.29722240930451277,0.04898069598796685,18898.49609375,171.477169695125,0.5302083333333333,60,116,0.0186
library/synth/wav/perc__lib__0008.wav,perc,lib,0008,0.9750566893424036,0.6277088201000544,0.3659177475609631,4.586092151014147e-10,8.746463946693384e-09,0.006373391749292892,3.138461648439318e-08,-8.279140466443645,23.154557243430386,0.13605442176870747,0.003696145124716553,nan,nan,nan,nan,0.01000005217717142,8.699731498618817e-08,-26.99704886955278,-0.9998544876801003,0.47619047619047616,-24.154411731110486,6241.689256233089,11160.983731974906,11409.93962798833,0.2950875125703553,0.017905327620535767,18700.048828125,52.67806698765506,0.47855050223214285,18,36,1.802e-06
library/synth/wav/perc__lib__0009.wav,perc,lib,0009,0.29478458049886624,0.6590042847690398,0.3395768423371454,5.945073982992492e-10,9.062428717469722e-10,0.0014188337998919068,3.759317253031276e-08,-8.473059673377408,24.023989411275977,0.22675736961451248,0.011609977324263039,nan,nan,nan,nan,0.009473700200287805,7.210744962417055e-07,-28.60084719387688,-1.000151903819357,0.29478458049886624,-25.024141315095335,6159.965211896536,11531.424985345127,12163.622113178035,0.2543693756661461,0.009695472149968265,18954.885382401317,69.04569127886123,0.4971731085526316,24,48,5.323e-05
